parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,mlog10p
1, zarid4b ,88,zLE8_TOTALSCOREinv,,0.04,0.01677243,3782,2.1934044,2.80E-02,0,0.07,0.05,0.00003418,0,0.03695173,0,0,1.552841969
1, zmapt ,878,zLE8_TOTALSCOREinv,,0.04,0.01677065,3782,2.1897626,2.90E-02,0,0.07,0.05,0.00003418,0,0.037262,0,0,1.537602002
1, zil20 ,728,zLE8_TOTALSCOREinv,,0.04,0.01670742,3801,2.1864342,2.90E-02,0,0.07,0.05,0.00003418,0,0.03754421,0,0,1.537602002
1, zclec10a ,299,zLE8_TOTALSCOREinv,,0.04,0.01651257,3851,2.1849574,2.90E-02,0,0.07,0.05,0.00003418,0,0.03765053,0,0,1.537602002
1, zclstn1 ,316,zLE8_TOTALSCOREinv,,0.04,0.01675485,3782,2.1774284,3.00E-02,0,0.07,0.05,0.00003418,0,0.03834233,0,0,1.522878745
1, zil15ra ,706,zLE8_TOTALSCOREinv,,0.04,0.01634522,3801,2.1750427,3.00E-02,0,0.07,0.05,0.00003418,0,0.03853955,0,0,1.522878745
1, zesam ,498,zLE8_TOTALSCOREinv,,0.03,0.0161157,3924,2.1663409,3.00E-02,0,0.07,0.05,0.00003418,0,0.03935724,0,0,1.522878745
1, zreg3a ,1156,zLE8_TOTALSCOREinv,,-0.03,0.0160486,3924,-2.1612939,3.10E-02,-0.07,0,0.05,0.00003418,0,0.03982489,0,0,1.508638306
1, zgrk5 ,621,zLE8_TOTALSCOREinv,,0.04,0.01673375,3797,2.1603134,3.10E-02,0,0.07,0.05,0.00003418,0,0.03989043,0,0,1.508638306
1, zfuca1 ,565,zLE8_TOTALSCOREinv,,0.04,0.01646058,3882,2.1597815,3.10E-02,0,0.07,0.05,0.00003418,0,0.03990669,0,0,1.508638306
1, zgpc5 ,616,zLE8_TOTALSCOREinv,,0.04,0.01661223,3851,2.1565684,3.10E-02,0,0.07,0.05,0.00003418,0,0.04019504,0,0,1.508638306
1, zil15 ,705,zLE8_TOTALSCOREinv,,0.04,0.01655587,3870,2.1498331,3.20E-02,0,0.07,0.05,0.00003418,0,0.04084289,0,0,1.494850022
1, zcr2 ,349,zLE8_TOTALSCOREinv,,0.03,0.01623669,3891,2.1400474,3.20E-02,0,0.07,0.05,0.00003418,0,0.0418167,0,0,1.494850022
1, zklk4 ,795,zLE8_TOTALSCOREinv,,-0.03,0.01546943,3897,-2.138798,3.30E-02,-0.06,0,0.05,0.00003418,0,0.04187912,0,0,1.48148606
1, zil1rl2 ,725,zLE8_TOTALSCOREinv,,0.04,0.01639024,3801,2.1387611,3.30E-02,0,0.07,0.05,0.00003418,0,0.04187912,0,0,1.48148606
1, zptpn6 ,1127,zLE8_TOTALSCOREinv,,0.04,0.0165292,3880,2.1353181,3.30E-02,0,0.07,0.05,0.00003418,0,0.04220116,0,0,1.48148606
1, zclc ,298,zLE8_TOTALSCOREinv,,0.03,0.01641001,3861,2.1326347,3.30E-02,0,0.07,0.05,0.00003418,0,0.04244707,0,0,1.48148606
1, zstx16 ,1305,zLE8_TOTALSCOREinv,,0.04,0.01676953,3784,2.1172496,3.40E-02,0,0.07,0.05,0.00003418,0,0.04406179,0,0,1.468521083
1, zly96 ,863,zLE8_TOTALSCOREinv,,0.03,0.01646649,3851,2.1143478,3.50E-02,0,0.07,0.05,0.00003418,0,0.04433875,0,0,1.455931956
1, zggt5 ,595,zLE8_TOTALSCOREinv,,-0.03,0.01653555,3851,-2.1101233,3.50E-02,-0.07,0,0.05,0.00003418,0,0.04476455,0,0,1.455931956
1, zfcgr2a ,521,zLE8_TOTALSCOREinv,,0.03,0.01654341,3865,2.1045102,3.50E-02,0,0.07,0.05,0.00003418,0,0.04534835,0,0,1.455931956
1, ztnfaip8 ,1366,zLE8_TOTALSCOREinv,,0.04,0.01670644,3801,2.1002432,3.60E-02,0,0.07,0.05,0.00003418,0,0.04578843,0,0,1.443697499
1, zly9 ,862,zLE8_TOTALSCOREinv,,0.03,0.01652883,3852,2.093376,3.60E-02,0,0.07,0.05,0.00003418,0,0.0465255,0,0,1.443697499
1, zfolr3 ,558,zLE8_TOTALSCOREinv,,0.03,0.01657632,3868,2.091971,3.70E-02,0,0.07,0.05,0.00003418,0,0.04664498,0,0,1.431798276
1, zsema4c ,1208,zLE8_TOTALSCOREinv,,0.03,0.01636792,3860,2.0878267,3.70E-02,0,0.07,0.05,0.00003418,0,0.0470801,0,0,1.431798276
1, ztnfrsf19 ,1376,zLE8_TOTALSCOREinv,,0.03,0.01551385,3897,2.0759019,3.80E-02,0,0.06,0.05,0.00003418,0,0.04842881,0,0,1.420216403
1, zbcam ,117,zLE8_TOTALSCOREinv,,-0.03,0.01639168,3871,-2.0714736,3.80E-02,-0.07,0,0.05,0.00003418,0,0.04891193,0,0,1.420216403
1, zgsap ,624,zLE8_TOTALSCOREinv,,0.03,0.01676178,3784,2.0622384,3.90E-02,0,0.07,0.05,0.00003418,0,0.04998031,0,0,1.408935393
1, zc2cd2l ,142,zLE8_TOTALSCOREinv,,0.03,0.01677406,3777,2.0431068,4.10E-02,0,0.07,0.05,0.00003418,0,0.05230051,0,0,1.387216143
1, zdsg4 ,451,zLE8_TOTALSCOREinv,,-0.03,0.01638876,3838,-2.0399535,4.10E-02,-0.07,0,0.05,0.00003418,0,0.05265184,0,0,1.387216143
1, zrgs8 ,1164,zLE8_TOTALSCOREinv,,-0.03,0.01670501,3801,-2.0387114,4.20E-02,-0.07,0,0.05,0.00003418,0,0.05276439,0,0,1.37675071
1, zlrrn1 ,850,zLE8_TOTALSCOREinv,,-0.03,0.01652372,3801,-2.0356624,4.20E-02,-0.07,0,0.05,0.00003418,0,0.05310637,0,0,1.37675071
1, zlag3 ,808,zLE8_TOTALSCOREinv,,-0.03,0.01623957,3860,-2.0291717,4.30E-02,-0.06,0,0.05,0.00003418,0,0.05389176,0,0,1.366531544
1, zmaged1 ,871,zLE8_TOTALSCOREinv,,0.03,0.01678719,3784,2.01182,4.40E-02,0,0.07,0.05,0.00003418,0,0.05612558,0,0,1.356547324
1, znaaa ,941,zLE8_TOTALSCOREinv,,-0.03,0.01663208,3828,-1.9857477,4.70E-02,-0.07,0,0.05,0.00003418,0,0.05964961,0,0,1.327902142
1, zadgrb3 ,25,zLE8_TOTALSCOREinv,,-0.03,0.01655081,3848,-1.9827812,4.70E-02,-0.07,0,0.05,0.00003418,0,0.06001572,0,0,1.327902142
1, zsestd1 ,1221,zLE8_TOTALSCOREinv,,0.03,0.01676254,3782,1.9806313,4.80E-02,0,0.07,0.05,0.00003418,0,0.06026975,0,0,1.318758763
1, zmicb_mica ,907,zLE8_TOTALSCOREinv,,0.03,0.01658895,3870,1.9765599,4.80E-02,0,0.07,0.05,0.00003418,0,0.06079501,0,0,1.318758763
1, zgalnt3 ,576,zLE8_TOTALSCOREinv,,0.03,0.01667474,3801,1.9647681,5.00E-02,0,0.07,0.05,0.00003418,0,0.06244717,0,0,1.301029996
1, zlyar ,864,zLE8_TOTALSCOREinv,,0.03,0.01678775,3784,1.9549165,5.10E-02,0,0.07,0.05,0.00003418,0,0.06384583,0,0,1.292429824
1, ztek ,1332,zLE8_TOTALSCOREinv,,0.03,0.01647565,3888,1.95408,5.10E-02,0,0.06,0.05,0.00003418,0,0.0639129,0,0,1.292429824
1, zentpd2 ,480,zLE8_TOTALSCOREinv,,0.03,0.016712,3784,1.9483273,5.10E-02,0,0.07,0.05,0.00003418,0,0.06472125,0,0,1.292429824
1, ztp53inp1 ,1394,zLE8_TOTALSCOREinv,,-0.03,0.01671337,3797,-1.9466329,5.20E-02,-0.07,0,0.05,0.00003418,0,0.06492052,0,0,1.283996656
1, zwas ,1446,zLE8_TOTALSCOREinv,,0.03,0.01670601,3801,1.9408147,5.20E-02,0,0.07,0.05,0.00003418,0,0.06574658,0,0,1.283996656
1, zwnt9a ,1454,zLE8_TOTALSCOREinv,,-0.03,0.01539404,3801,-1.9334787,5.30E-02,-0.06,0,0.05,0.00003418,0,0.06681547,0,0,1.27572413
1, ztpsab1 ,1398,zLE8_TOTALSCOREinv,,0.03,0.01641646,3913,1.9062878,5.70E-02,0,0.06,0.05,0.00003418,0,0.07106401,0,0,1.244125144
1, zitgb1bp1 ,766,zLE8_TOTALSCOREinv,,0.03,0.01676842,3784,1.904308,5.70E-02,0,0.06,0.05,0.00003418,0,0.07132858,0,0,1.244125144
1, zsparcl1 ,1277,zLE8_TOTALSCOREinv,,-0.03,0.01639094,3881,-1.895826,5.80E-02,-0.06,0,0.05,0.00003418,0,0.0726585,0,0,1.236572006
1, zcd27 ,215,zLE8_TOTALSCOREinv,,0.03,0.01630582,3888,1.8851057,5.90E-02,0,0.06,0.05,0.00003418,0,0.07438803,0,0,1.229147988
1, zccl28 ,189,zLE8_TOTALSCOREinv,,-0.03,0.01642053,3861,-1.8676604,6.20E-02,-0.06,0,0.05,0.00003418,0,0.07731677,0,0,1.207608311
1, zjam2 ,775,zLE8_TOTALSCOREinv,,0.03,0.01571944,3915,1.8622099,6.30E-02,0,0.06,0.05,0.00003418,0,0.07820356,0,0,1.200659451
1, zcd109 ,202,zLE8_TOTALSCOREinv,,0.03,0.01641082,3871,1.8599588,6.30E-02,0,0.06,0.05,0.00003418,0,0.07853448,0,0,1.200659451
1, zxpnpep2 ,1458,zLE8_TOTALSCOREinv,,0.03,0.01635262,3888,1.8447611,6.50E-02,0,0.06,0.05,0.00003418,0,0.08118568,0,0,1.187086643
1, zeno1 ,475,zLE8_TOTALSCOREinv,,0.03,0.0164758,3877,1.8386131,6.60E-02,0,0.06,0.05,0.00003418,0,0.08223749,0,0,1.180456064
1, zitgb7 ,771,zLE8_TOTALSCOREinv,,0.03,0.01647478,3897,1.832305,6.70E-02,0,0.06,0.05,0.00003418,0,0.08332912,0,0,1.173925197
1, zcdh3 ,256,zLE8_TOTALSCOREinv,,-0.03,0.01630892,3915,-1.8303538,6.70E-02,-0.06,0,0.05,0.00003418,0,0.08361976,0,0,1.173925197
1, zbcl2l11 ,119,zLE8_TOTALSCOREinv,,0.03,0.01639112,3870,1.8181104,6.90E-02,0,0.06,0.05,0.00003418,0,0.08584822,0,0,1.161150909
1, zubac1 ,1416,zLE8_TOTALSCOREinv,,0.03,0.01633679,3860,1.81558,7.00E-02,0,0.06,0.05,0.00003418,0,0.08625667,0,0,1.15490196
1, zdkkl1 ,428,zLE8_TOTALSCOREinv,,-0.03,0.01629154,3860,-1.8147589,7.00E-02,-0.06,0,0.05,0.00003418,0,0.08634001,0,0,1.15490196
1, zids ,676,zLE8_TOTALSCOREinv,,-0.03,0.01640931,3917,-1.8110323,7.00E-02,-0.06,0,0.05,0.00003418,0,0.08697781,0,0,1.15490196
1, ztnxb ,1392,zLE8_TOTALSCOREinv,,-0.03,0.01637396,3871,-1.8091547,7.10E-02,-0.06,0,0.05,0.00003418,0,0.08726574,0,0,1.148741651
1, zvim ,1431,zLE8_TOTALSCOREinv,,0.03,0.01673852,3797,1.797629,7.20E-02,0,0.06,0.05,0.00003418,0,0.08943128,0,0,1.142667504
1, zpcdh1 ,1026,zLE8_TOTALSCOREinv,,0.03,0.01607836,3909,1.7925696,7.30E-02,0,0.06,0.05,0.00003418,0,0.09034898,0,0,1.13667714
1, zrad23b ,1144,zLE8_TOTALSCOREinv,,0.03,0.01674477,3784,1.7799756,7.50E-02,0,0.06,0.05,0.00003418,0,0.09279269,0,0,1.124938737
1, zclps ,314,zLE8_TOTALSCOREinv,,-0.03,0.01640969,3867,-1.7751661,7.60E-02,-0.06,0,0.05,0.00003418,0,0.09368763,0,0,1.119186408
1, zpm20d1 ,1073,zLE8_TOTALSCOREinv,,0.03,0.01651262,3870,1.7676578,7.70E-02,0,0.06,0.05,0.00003418,0,0.09514666,0,0,1.113509275
1, zccl24 ,185,zLE8_TOTALSCOREinv,,0.03,0.01619468,3880,1.7592067,7.90E-02,0,0.06,0.05,0.00003418,0,0.09682057,0,0,1.102372909
1, zceacam21 ,268,zLE8_TOTALSCOREinv,,0.03,0.01657894,3870,1.7538976,8.00E-02,0,0.06,0.05,0.00003418,0,0.09785392,0,0,1.096910013
1, zgpc1 ,615,zLE8_TOTALSCOREinv,,-0.03,0.01595806,3897,-1.7508575,8.00E-02,-0.06,0,0.05,0.00003418,0,0.09841335,0,0,1.096910013
1, zmmp3 ,917,zLE8_TOTALSCOREinv,,-0.02,0.01238312,3871,-1.7383715,8.20E-02,-0.05,0,0.05,0.00003418,0,0.10100338,0,0,1.086186148
1, zspint1 ,1282,zLE8_TOTALSCOREinv,,0.03,0.01652329,3861,1.7241864,8.50E-02,0,0.06,0.05,0.00003418,0,0.10402303,0,0,1.070581074
1, zapoh ,79,zLE8_TOTALSCOREinv,,0.03,0.01646458,3871,1.7142575,8.70E-02,0,0.06,0.05,0.00003418,0,0.1061521,0,0,1.060480747
1, zenpp2 ,477,zLE8_TOTALSCOREinv,,0.02,0.01323424,3924,1.7127255,8.70E-02,0,0.05,0.05,0.00003418,0,0.10640697,0,0,1.060480747
1, zslc16a1 ,1252,zLE8_TOTALSCOREinv,,0.03,0.0166848,3782,1.7090562,8.80E-02,0,0.06,0.05,0.00003418,0,0.10715107,0,0,1.055517328
1, zifnl1 ,681,zLE8_TOTALSCOREinv,,0.03,0.016694,3782,1.6978003,9.00E-02,0,0.06,0.05,0.00003418,0,0.1096366,0,0,1.045757491
1, zklk6 ,796,zLE8_TOTALSCOREinv,,-0.03,0.01622623,3884,-1.6890252,9.10E-02,-0.06,0,0.05,0.00003418,0,0.11158262,0,0,1.040958608
1, zgpa33 ,614,zLE8_TOTALSCOREinv,,0.03,0.01630422,3860,1.6700261,9.50E-02,0,0.06,0.05,0.00003418,0,0.11600843,0,0,1.022276395
1, zimpa1 ,748,zLE8_TOTALSCOREinv,,0.03,0.01660791,3851,1.6554809,9.80E-02,-0.01,0.06,0.05,0.00003418,0,0.1194663,0,0,1.008773924
1, zclstn2 ,317,zLE8_TOTALSCOREinv,,-0.03,0.01638472,3917,-1.6540931,9.80E-02,-0.06,0.01,0.05,0.00003418,0,0.11970842,0,0,1.008773924
1, zfcrlb ,530,zLE8_TOTALSCOREinv,,0.03,0.01663694,3784,1.6453848,1.00E-01,-0.01,0.06,0.05,0.00003418,0,0.12178291,0,0,1
1, zeif5a ,471,zLE8_TOTALSCOREinv,,0.03,0.01669186,3801,1.6422461,1.00E-01,-0.01,0.06,0.05,0.00003418,0,0.12247054,0,0,1
1, zcd200r1 ,210,zLE8_TOTALSCOREinv,,0.03,0.01659513,3857,1.6410247,1.00E-01,-0.01,0.06,0.05,0.00003418,0,0.1226753,0,0,1
1, zdnajb8 ,433,zLE8_TOTALSCOREinv,,0.03,0.01670514,3797,1.6398583,1.00E-01,-0.01,0.06,0.05,0.00003418,0,0.12286949,0,0,1
1, ztnfrsf8 ,1382,zLE8_TOTALSCOREinv,,-0.03,0.0163957,3915,-1.6307213,1.00E-01,-0.06,0.01,0.05,0.00003418,0,0.12508903,0,0,1
1, zreg1b ,1155,zLE8_TOTALSCOREinv,,-0.03,0.01620874,3924,-1.6274647,1.00E-01,-0.06,0.01,0.05,0.00003418,0,0.1258213,0,0,1
1, zmilr1 ,909,zLE8_TOTALSCOREinv,,-0.03,0.01654861,3801,-1.6254682,1.00E-01,-0.06,0.01,0.05,0.00003418,0,0.12623463,0,0,1
1, zrabepk ,1142,zLE8_TOTALSCOREinv,,0.03,0.01678125,3784,1.6142995,1.10E-01,-0.01,0.06,0.05,0.00003418,0,0.1290369,0,0,0.958607315
1, zlxn ,859,zLE8_TOTALSCOREinv,,-0.03,0.01656752,3833,-1.6064607,1.10E-01,-0.06,0.01,0.05,0.00003418,0,0.13099852,0,0,0.958607315
1, zil22ra1 ,730,zLE8_TOTALSCOREinv,,0.03,0.01663676,3801,1.6000682,1.10E-01,-0.01,0.06,0.05,0.00003418,0,0.13259684,0,0,0.958607315
1, zcrtac1 ,363,zLE8_TOTALSCOREinv,,-0.02,0.01564647,3924,-1.5927815,1.10E-01,-0.06,0.01,0.05,0.00003418,0,0.13444833,0,0,0.958607315
1, zpnpt1 ,1076,zLE8_TOTALSCOREinv,,-0.03,0.01661227,3801,-1.5871244,1.10E-01,-0.06,0.01,0.05,0.00003418,0,0.13587991,0,0,0.958607315
1, ztspan1 ,1408,zLE8_TOTALSCOREinv,,-0.02,0.01579757,3797,-1.5808375,1.10E-01,-0.06,0.01,0.05,0.00003418,0,0.13749366,0,0,0.958607315
1, zosmr ,1012,zLE8_TOTALSCOREinv,,0.03,0.01595796,3895,1.5763333,1.20E-01,-0.01,0.06,0.05,0.00003418,0,0.13862372,0,0,0.920818754
1, zhbq1 ,640,zLE8_TOTALSCOREinv,,-0.03,0.01625675,3897,-1.5751216,1.20E-01,-0.06,0.01,0.05,0.00003418,0,0.13884599,0,0,0.920818754
1, zivd ,774,zLE8_TOTALSCOREinv,,-0.03,0.01676005,3782,-1.5625813,1.20E-01,-0.06,0.01,0.05,0.00003418,0,0.1422512,0,0,0.920818754
1, zly75 ,861,zLE8_TOTALSCOREinv,,0.03,0.01656485,3870,1.5599662,1.20E-01,-0.01,0.06,0.05,0.00003418,0,0.14287348,0,0,0.920818754
1, zdsg3 ,450,zLE8_TOTALSCOREinv,,0.02,0.01548197,3886,1.5518999,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.14505995,0,0,0.920818754
1, zalcam ,48,zLE8_TOTALSCOREinv,,0.02,0.01547477,3924,1.5273137,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.15213714,0,0,0.886056648
1, zada2 ,15,zLE8_TOTALSCOREinv,,0.02,0.01632102,3860,1.5239482,1.30E-01,-0.01,0.06,0.05,0.00003418,0,0.1530197,0,0,0.886056648
1, zpvalb ,1134,zLE8_TOTALSCOREinv,,0.03,0.01655247,3886,1.5215713,1.30E-01,-0.01,0.06,0.05,0.00003418,0,0.1536065,0,0,0.886056648
1, zgfap ,586,zLE8_TOTALSCOREinv,,-0.02,0.01574448,3779,-1.5108878,1.30E-01,-0.05,0.01,0.05,0.00003418,0,0.15671657,0,0,0.886056648
1, zcntn2 ,325,zLE8_TOTALSCOREinv,,-0.02,0.01620199,3897,-1.5033188,1.30E-01,-0.06,0.01,0.05,0.00003418,0,0.15890583,0,0,0.886056648
1, zil18rap ,717,zLE8_TOTALSCOREinv,,-0.02,0.0165308,3814,-1.5005271,1.30E-01,-0.06,0.01,0.05,0.00003418,0,0.15963993,0,0,0.886056648
1, zhpgds ,656,zLE8_TOTALSCOREinv,,0.02,0.01674358,3784,1.4889845,1.40E-01,-0.01,0.06,0.05,0.00003418,0,0.16310932,0,0,0.853871964
1, zaoc1 ,74,zLE8_TOTALSCOREinv,,0.02,0.01672874,3801,1.4876592,1.40E-01,-0.01,0.06,0.05,0.00003418,0,0.16339268,0,0,0.853871964
1, zifng ,678,zLE8_TOTALSCOREinv,,0.02,0.01665136,3801,1.4721874,1.40E-01,-0.01,0.06,0.05,0.00003418,0,0.16818308,0,0,0.853871964
1, zcd160 ,204,zLE8_TOTALSCOREinv,,0.02,0.01641508,3917,1.4712316,1.40E-01,-0.01,0.06,0.05,0.00003418,0,0.16835081,0,0,0.853871964
1, zpten ,1121,zLE8_TOTALSCOREinv,,0.02,0.01677618,3782,1.4662261,1.40E-01,-0.01,0.06,0.05,0.00003418,0,0.16983398,0,0,0.853871964
1, zcrhr1 ,356,zLE8_TOTALSCOREinv,,0.02,0.01673028,3797,1.4637118,1.40E-01,-0.01,0.06,0.05,0.00003418,0,0.17051146,0,0,0.853871964
1, zrhoc ,1165,zLE8_TOTALSCOREinv,,0.02,0.01664321,3834,1.4534379,1.50E-01,-0.01,0.06,0.05,0.00003418,0,0.17373457,0,0,0.823908741
1, zadgre2 ,26,zLE8_TOTALSCOREinv,,0.02,0.01617981,3886,1.4464164,1.50E-01,-0.01,0.06,0.05,0.00003418,0,0.17591754,0,0,0.823908741
1, zrab6a ,1140,zLE8_TOTALSCOREinv,,0.02,0.01638224,3870,1.4454533,1.50E-01,-0.01,0.06,0.05,0.00003418,0,0.17609581,0,0,0.823908741
1, zlrp1 ,846,zLE8_TOTALSCOREinv,,-0.02,0.01608259,3860,-1.4309146,1.50E-01,-0.05,0.01,0.05,0.00003418,0,0.18084251,0,0,0.823908741
1, zpdgfrb ,1038,zLE8_TOTALSCOREinv,,0.02,0.01642572,3924,1.4266109,1.50E-01,-0.01,0.06,0.05,0.00003418,0,0.18216026,0,0,0.823908741
1, zrspo3 ,1177,zLE8_TOTALSCOREinv,,0.02,0.01563888,3897,1.4170162,1.60E-01,-0.01,0.05,0.05,0.00003418,0,0.18531112,0,0,0.795880017
1, zuxs1 ,1421,zLE8_TOTALSCOREinv,,0.02,0.0165678,3784,1.4042182,1.60E-01,-0.01,0.06,0.05,0.00003418,0,0.18962934,0,0,0.795880017
1, zplau ,1063,zLE8_TOTALSCOREinv,,-0.02,0.01629253,3871,-1.3865588,1.70E-01,-0.05,0.01,0.05,0.00003418,0,0.19576331,0,0,0.769551079
1, zatxn10 ,104,zLE8_TOTALSCOREinv,,0.02,0.01677728,3782,1.3725787,1.70E-01,-0.01,0.06,0.05,0.00003418,0,0.20069282,0,0,0.769551079
1, zckmt1a_ckmt1b ,297,zLE8_TOTALSCOREinv,,-0.02,0.01656046,3861,-1.3703794,1.70E-01,-0.06,0.01,0.05,0.00003418,0,0.20133732,0,0,0.769551079
1, zpappa ,1022,zLE8_TOTALSCOREinv,,-0.02,0.01596074,3801,-1.3634351,1.70E-01,-0.05,0.01,0.05,0.00003418,0,0.2037427,0,0,0.769551079
1, zil17c ,709,zLE8_TOTALSCOREinv,,0.02,0.01643227,3801,1.3612364,1.70E-01,-0.01,0.05,0.05,0.00003418,0,0.20439556,0,0,0.769551079
1, zhla_dra ,648,zLE8_TOTALSCOREinv,,-0.02,0.01656062,3853,-1.3471385,1.80E-01,-0.05,0.01,0.05,0.00003418,0,0.20952192,0,0,0.744727495
1, zlto1 ,858,zLE8_TOTALSCOREinv,,0.02,0.01673032,3801,1.3419965,1.80E-01,-0.01,0.06,0.05,0.00003418,0,0.21116517,0,0,0.744727495
1, zctrb1 ,375,zLE8_TOTALSCOREinv,,0.02,0.01650935,3871,1.341923,1.80E-01,-0.01,0.05,0.05,0.00003418,0,0.21116517,0,0,0.744727495
1, zserpinb5 ,1216,zLE8_TOTALSCOREinv,,-0.02,0.01670787,3797,-1.3308538,1.80E-01,-0.05,0.01,0.05,0.00003418,0,0.21524303,0,0,0.744727495
1, zil1a ,719,zLE8_TOTALSCOREinv,,0.02,0.0167224,3801,1.3283517,1.80E-01,-0.01,0.05,0.05,0.00003418,0,0.21603795,0,0,0.744727495
1, zikzf2 ,695,zLE8_TOTALSCOREinv,,-0.02,0.01676046,3784,-1.3238964,1.90E-01,-0.06,0.01,0.05,0.00003418,0,0.21759479,0,0,0.721246399
1, ztinagl1 ,1358,zLE8_TOTALSCOREinv,,0.02,0.01617745,3875,1.3161249,1.90E-01,-0.01,0.05,0.05,0.00003418,0,0.22045731,0,0,0.721246399
1, zitgb1 ,765,zLE8_TOTALSCOREinv,,-0.02,0.01616896,3873,-1.3024375,1.90E-01,-0.05,0.01,0.05,0.00003418,0,0.22570499,0,0,0.721246399
1, zsult1a1 ,1311,zLE8_TOTALSCOREinv,,-0.02,0.01645064,3915,-1.2843607,2.00E-01,-0.05,0.01,0.05,0.00003418,0,0.23283076,0,0,0.698970004
1, zfam3b ,513,zLE8_TOTALSCOREinv,,0.02,0.01638749,3860,1.2811073,2.00E-01,-0.01,0.05,0.05,0.00003418,0,0.23397829,0,0,0.698970004
1, zdusp3 ,454,zLE8_TOTALSCOREinv,,0.02,0.01677584,3782,1.2779343,2.00E-01,-0.01,0.05,0.05,0.00003418,0,0.23509701,0,0,0.698970004
1, zatp5po ,100,zLE8_TOTALSCOREinv,,0.02,0.01677745,3782,1.269661,2.00E-01,-0.01,0.05,0.05,0.00003418,0,0.23833076,0,0,0.698970004
1, zcd84 ,244,zLE8_TOTALSCOREinv,,0.02,0.01657391,3870,1.262841,2.10E-01,-0.01,0.05,0.05,0.00003418,0,0.24098399,0,0,0.677780705
1, zanxa5 ,73,zLE8_TOTALSCOREinv,,0.02,0.0167642,3771,1.2581243,2.10E-01,-0.01,0.05,0.05,0.00003418,0,0.24277495,0,0,0.677780705
1, zadamts13 ,20,zLE8_TOTALSCOREinv,,-0.02,0.0162936,3924,-1.2550881,2.10E-01,-0.05,0.01,0.05,0.00003418,0,0.24385838,0,0,0.677780705
1, zlefty2 ,822,zLE8_TOTALSCOREinv,,0.02,0.0154976,3895,1.249434,2.10E-01,-0.01,0.05,0.05,0.00003418,0,0.24606015,0,0,0.677780705
1, ztfrc ,1338,zLE8_TOTALSCOREinv,,0.02,0.01638313,3888,1.2476684,2.10E-01,-0.01,0.05,0.05,0.00003418,0,0.24661564,0,0,0.677780705
1, zmdga1 ,888,zLE8_TOTALSCOREinv,,-0.02,0.0162783,3851,-1.2416585,2.10E-01,-0.05,0.01,0.05,0.00003418,0,0.24898657,0,0,0.677780705
1, znptx1 ,981,zLE8_TOTALSCOREinv,,0.02,0.01605045,3871,1.2375989,2.20E-01,-0.01,0.05,0.05,0.00003418,0,0.25053135,0,0,0.657577319
1, zncln ,951,zLE8_TOTALSCOREinv,,-0.02,0.0166998,3801,-1.2210544,2.20E-01,-0.05,0.01,0.05,0.00003418,0,0.25752181,0,0,0.657577319
1, zchrdl2 ,294,zLE8_TOTALSCOREinv,,0.02,0.01620522,3879,1.2053399,2.30E-01,-0.01,0.05,0.05,0.00003418,0,0.26427321,0,0,0.638272164
1, zlpo ,844,zLE8_TOTALSCOREinv,,0.02,0.01656321,3732,1.1943816,2.30E-01,-0.01,0.05,0.05,0.00003418,0,0.26899368,0,0,0.638272164
1, zfcgr3b ,523,zLE8_TOTALSCOREinv,,0.02,0.01633362,3881,1.1764542,2.40E-01,-0.01,0.05,0.05,0.00003418,0,0.27697028,0,0,0.619788758
1, zlsm1 ,851,zLE8_TOTALSCOREinv,,0.02,0.01679345,3784,1.1718818,2.40E-01,-0.01,0.05,0.05,0.00003418,0,0.27886941,0,0,0.619788758
1, zca4 ,151,zLE8_TOTALSCOREinv,,0.02,0.01625356,3924,1.1691005,2.40E-01,-0.01,0.05,0.05,0.00003418,0,0.2799378,0,0,0.619788758
1, zhsp90b1 ,660,zLE8_TOTALSCOREinv,,-0.02,0.01677245,3767,-1.1680495,2.40E-01,-0.05,0.01,0.05,0.00003418,0,0.28020919,0,0,0.619788758
1, zgzmb ,632,zLE8_TOTALSCOREinv,,0.02,0.01618016,3870,1.1587133,2.50E-01,-0.01,0.05,0.05,0.00003418,0,0.28435067,0,0,0.602059991
1, zmsmb ,929,zLE8_TOTALSCOREinv,,0.02,0.01495402,3881,1.1579831,2.50E-01,-0.01,0.05,0.05,0.00003418,0,0.28446964,0,0,0.602059991
1, ztdgf1 ,1330,zLE8_TOTALSCOREinv,,0.02,0.01675786,3782,1.1506612,2.50E-01,-0.01,0.05,0.05,0.00003418,0,0.28770155,0,0,0.602059991
1, zcep164 ,274,zLE8_TOTALSCOREinv,,0.02,0.01672518,3801,1.1479808,2.50E-01,-0.01,0.05,0.05,0.00003418,0,0.2887455,0,0,0.602059991
1, zpdp1 ,1040,zLE8_TOTALSCOREinv,,0.02,0.01677772,3784,1.1432238,2.50E-01,-0.01,0.05,0.05,0.00003418,0,0.2907819,0,0,0.602059991
1, zmaea ,870,zLE8_TOTALSCOREinv,,0.02,0.01678217,3784,1.1333493,2.60E-01,-0.01,0.05,0.05,0.00003418,0,0.29528646,0,0,0.585026652
